Category,City,Country,Customer ID,Customer Name,Year,Quarter,Month,Day,Order ID,Payment Mode,Product ID,Product Name,Sum of Profit,Sum of Quantity,Region,Returns,Sum of Row ID+O6G3A1:R6,Sum of Sales,Segment,Year,Quarter,Month,Day,Sum of Ship Days,Ship Mode,State,Sub-Category
Office Supplies,Los Angeles,United States,DD-13570,Dorothy Dickinson,2020,Qtr 2,May,2,CA-2020-147844,Online,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",15.824,5,West,0,7395,142.4,Consumer,2020,Qtr 2,May,6,4,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,DD-13570,Dorothy Dickinson,2020,Qtr 2,May,2,CA-2020-147844,Online,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",7.065,5,West,0,7393,95.7,Consumer,2020,Qtr 2,May,6,4,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,DO-13435,Denny Ordway,2019,Qtr 2,May,16,CA-2019-133144,Online,OFF-PA-10004971,Xerox 196,8.4966,3,West,0,3945,17.34,Consumer,2019,Qtr 2,May,21,5,Second Class,California,Paper
Office Supplies,Los Angeles,United States,DP-13105,Dave Poirier,2020,Qtr 3,September,19,CA-2020-102974,COD,OFF-AR-10004956,Newell 33,4.8546,3,West,0,6723,100.74,Corporate,2020,Qtr 3,September,24,5,Standard Class,California,Art
Office Supplies,Los Angeles,United States,DP-13105,Dave Poirier,2020,Qtr 3,September,19,CA-2020-102974,Online,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,6.0632,2,West,0,6722,146.32,Corporate,2020,Qtr 3,September,24,5,Standard Class,California,Art
Office Supplies,Los Angeles,United States,DV-13045,Darrin Van Huff,2019,Qtr 2,June,12,CA-2019-138688,Online,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,6.8714,2,West,0,3,14.62,Corporate,2019,Qtr 2,June,16,4,Second Class,California,Labels
Office Supplies,Los Angeles,United States,DV-13465,Dianna Vittorini,2019,Qtr 3,September,10,CA-2019-126102,COD,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,89.9548,2,West,0,9086,276.784,Consumer,2019,Qtr 3,September,12,2,Second Class,California,Binders
Office Supplies,Los Angeles,United States,DV-13465,Dianna Vittorini,2020,Qtr 2,June,11,US-2020-152002,COD,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",60.2553,3,West,0,1569,153.97,Consumer,2020,Qtr 2,June,11,0,Same Day,California,Paper
Office Supplies,Los Angeles,United States,EA-14035,Erin Ashbrook,2020,Qtr 2,April,30,CA-2020-154501,COD,OFF-AR-10002804,Faber Castell Col-Erase Pencils,4.0098,2,West,0,5526,117.78,Corporate,2020,Qtr 2,May,5,5,Standard Class,California,Art
Office Supplies,Los Angeles,United States,ED-13885,Emily Ducich,2020,Qtr 1,February,19,CA-2020-134838,Online,OFF-AR-10000634,Newell 320,3.4668,3,West,0,3963,133.84,Home Office,2020,Qtr 1,February,20,1,First Class,California,Art
Office Supplies,Los Angeles,United States,EH-13765,Edward Hooks,2019,Qtr 3,September,24,CA-2019-100944,Online,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",143.303,5,West,0,6284,304.9,Corporate,2019,Qtr 3,September,28,4,Standard Class,California,Envelopes
Office Supplies,Los Angeles,United States,EH-13945,Eric Hoffmann,2019,Qtr 1,January,16,CA-2019-121755,Cards,OFF-BI-10001634,Wilson Jones Active Use Binders,4.2224,2,West,0,26,11.648,Consumer,2019,Qtr 1,January,20,4,Second Class,California,Binders
Office Supplies,Los Angeles,United States,EM-14095,Eudokia Martin,2019,Qtr 4,November,7,CA-2019-161669,Cards,OFF-LA-10004093,Avery 486,6.8714,2,West,0,846,14.62,Corporate,2019,Qtr 4,November,9,2,First Class,California,Labels
Office Supplies,Los Angeles,United States,EM-14095,Eudokia Martin,2019,Qtr 4,November,7,CA-2019-161669,Cards,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,3.2944,2,West,0,845,11.36,Corporate,2019,Qtr 4,November,9,2,First Class,California,Supplies
Office Supplies,Los Angeles,United States,EM-14095,Eudokia Martin,2019,Qtr 4,November,7,CA-2019-161669,COD,OFF-BI-10001294,Fellowes Binding Cases,11.7,4,West,0,843,37.44,Corporate,2019,Qtr 4,November,9,2,First Class,California,Binders
Office Supplies,Los Angeles,United States,EM-14095,Eudokia Martin,2019,Qtr 4,November,7,CA-2019-161669,Online,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,8.7672,4,West,0,844,26.976,Corporate,2019,Qtr 4,November,9,2,First Class,California,Binders
Office Supplies,Los Angeles,United States,EP-13915,Emily Phan,2020,Qtr 4,November,12,US-2020-125808,Cards,OFF-PA-10001846,Xerox 1899,5.6644,2,West,0,9639,108.56,Consumer,2020,Qtr 4,November,15,3,Second Class,California,Paper
Office Supplies,Los Angeles,United States,EP-13915,Emily Phan,2020,Qtr 4,December,18,CA-2020-102099,Cards,OFF-AR-10003811,Newell 327,1.7901,3,West,0,2887,385.63,Consumer,2020,Qtr 4,December,19,1,First Class,California,Art
Office Supplies,Los Angeles,United States,EP-13915,Emily Phan,2020,Qtr 4,December,18,CA-2020-102099,Cards,OFF-PA-10003172,Xerox 1996,6.2208,2,West,0,2888,267.96,Consumer,2020,Qtr 4,December,19,1,First Class,California,Paper
Office Supplies,Los Angeles,United States,EP-13915,Emily Phan,2020,Qtr 4,December,18,CA-2020-102099,COD,OFF-PA-10000289,Xerox 213,15.552,5,West,0,2889,723.4,Consumer,2020,Qtr 4,December,19,1,First Class,California,Paper
Office Supplies,Los Angeles,United States,ES-14020,Erica Smith,2020,Qtr 3,September,15,US-2020-163300,Cards,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,884.058,7,West,0,5991,2385.488,Consumer,2020,Qtr 3,September,21,6,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,FH-14275,Frank Hawley,2020,Qtr 3,September,10,CA-2020-128370,COD,OFF-BI-10004140,Avery Non-Stick Binders,2.245,2,West,0,1849,113.184,Corporate,2020,Qtr 3,September,10,0,Same Day,California,Binders
Office Supplies,Los Angeles,United States,FH-14365,Fred Hopkins,2019,Qtr 4,December,1,CA-2019-104689,Cards,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",6.912,8,West,0,9205,23.04,Corporate,2019,Qtr 4,December,5,4,Standard Class,California,Art
Office Supplies,Los Angeles,United States,FH-14365,Fred Hopkins,2020,Qtr 4,December,25,CA-2020-121398,COD,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",2.7062,2,West,0,6076,386.62,Corporate,2020,Qtr 4,December,29,4,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,FH-14365,Fred Hopkins,2020,Qtr 4,December,25,CA-2020-121398,Online,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,51.8238,3,West,0,6075,468.552,Corporate,2020,Qtr 4,December,29,4,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,GA-14515,George Ashbrook,2020,Qtr 3,August,3,US-2020-143175,COD,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,23.9688,3,West,0,7088,119.87,Consumer,2020,Qtr 3,August,6,3,Second Class,California,Storage
Office Supplies,Los Angeles,United States,GA-14725,Guy Armstrong,2020,Qtr 4,November,11,CA-2020-110842,COD,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,2.8314,1,West,0,2836,136.89,Consumer,2020,Qtr 4,November,16,5,Standard Class,California,Appliances
Office Supplies,Los Angeles,United States,GA-14725,Guy Armstrong,2020,Qtr 4,November,11,CA-2020-110842,COD,OFF-PA-10000520,Xerox 201,9.3312,3,West,0,2837,115.44,Consumer,2020,Qtr 4,November,16,5,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,GA-14725,Guy Armstrong,2020,Qtr 4,November,11,CA-2020-110842,Online,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,39.52,5,West,0,2838,162.6,Consumer,2020,Qtr 4,November,16,5,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,GK-14620,Grace Kelly,2019,Qtr 4,December,25,US-2019-116729,COD,OFF-PA-10002005,Xerox 225,21.7728,7,West,0,1807,45.36,Corporate,2019,Qtr 4,December,28,3,First Class,California,Paper
Office Supplies,Los Angeles,United States,GM-14440,Gary McGarr,2019,Qtr 4,December,3,CA-2019-161025,Online,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,108.1752,4,West,0,6160,772.68,Consumer,2019,Qtr 4,December,9,6,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,GT-14755,Guy Thornton,2019,Qtr 3,July,3,CA-2019-130029,Cards,OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",0.0792,2,West,0,3566,3.96,Consumer,2019,Qtr 3,July,6,3,First Class,California,Fasteners
Office Supplies,Los Angeles,United States,GT-14755,Guy Thornton,2019,Qtr 3,July,3,CA-2019-130029,Cards,OFF-PA-10000552,Xerox 200,6.2208,2,West,0,3565,12.96,Consumer,2019,Qtr 3,July,6,3,First Class,California,Paper
Office Supplies,Los Angeles,United States,GZ-14545,George Zrebassa,2020,Qtr 1,March,19,CA-2020-140515,Cards,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,106.7808,7,West,0,9228,421.36,Corporate,2020,Qtr 1,March,24,5,Standard Class,California,Appliances
Office Supplies,Los Angeles,United States,HG-14965,Henry Goldwyn,2019,Qtr 1,January,28,CA-2019-146437,COD,OFF-AR-10000588,Newell 345,10.3168,2,West,0,8613,39.68,Corporate,2019,Qtr 1,February,1,4,Second Class,California,Art
Office Supplies,Los Angeles,United States,HG-14965,Henry Goldwyn,2019,Qtr 4,December,18,CA-2019-145919,COD,OFF-SU-10003505,Premier Electric Letter Opener,28.965,5,West,0,1317,579.3,Corporate,2019,Qtr 4,December,23,5,Standard Class,California,Supplies
Office Supplies,Los Angeles,United States,HG-14965,Henry Goldwyn,2019,Qtr 4,December,18,CA-2019-145919,Online,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",18.6624,6,West,0,1315,38.88,Corporate,2019,Qtr 4,December,23,5,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,HG-14965,Henry Goldwyn,2020,Qtr 1,March,31,US-2020-160143,Cards,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,8.019,3,West,0,7536,104.7,Corporate,2020,Qtr 2,April,7,7,Standard Class,California,Supplies
Office Supplies,Los Angeles,United States,HR-14770,Hallie Redmond,2020,Qtr 4,December,17,CA-2020-106964,COD,OFF-BI-10000320,GBC Plastic Binding Combs,4.2804,2,West,0,1025,431.808,Home Office,2020,Qtr 4,December,20,3,First Class,California,Binders
Office Supplies,Los Angeles,United States,JB-15400,Jennifer Braxton,2019,Qtr 1,February,4,CA-2019-101189,COD,OFF-ST-10004180,Safco Commercial Shelving,3.7208,2,West,0,9521,93.02,Corporate,2019,Qtr 1,February,9,5,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,JB-16000,Joy Bell-,2020,Qtr 3,September,14,US-2020-157224,Cards,OFF-LA-10000121,Avery 48,26.082,9,West,0,6222,106.7,Consumer,2020,Qtr 3,September,18,4,Second Class,California,Labels
Office Supplies,Los Angeles,United States,JD-15895,Jonathan Doherty,2019,Qtr 4,October,31,CA-2019-144218,COD,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",282.2092,7,West,0,3787,1085.42,Corporate,2019,Qtr 4,November,4,4,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,JE-15610,Jim Epp,2020,Qtr 4,November,12,US-2020-136707,COD,OFF-BI-10003460,Acco 3-Hole Punch,4.9056,4,West,0,4827,94.016,Corporate,2020,Qtr 4,November,15,3,First Class,California,Binders
Office Supplies,Los Angeles,United States,JE-15715,Joe Elijah,2020,Qtr 4,November,14,CA-2020-124261,Online,OFF-AR-10003504,Newell 347,9.9296,8,West,0,9732,127.24,Consumer,2020,Qtr 4,November,19,5,Standard Class,California,Art
Office Supplies,Los Angeles,United States,JE-15745,Joel Eaton,2019,Qtr 4,October,8,US-2019-162026,COD,OFF-PA-10000167,Xerox 1925,27.882,2,West,0,5507,61.96,Consumer,2019,Qtr 4,October,8,0,Same Day,California,Paper
Office Supplies,Los Angeles,United States,JF-15295,Jason Fortune-,2019,Qtr 2,April,12,CA-2019-163594,COD,OFF-BI-10003707,Aluminum Screw Posts,13.734,3,West,0,7363,36.624,Consumer,2019,Qtr 2,April,14,2,First Class,California,Binders
Office Supplies,Los Angeles,United States,JF-15295,Jason Fortune-,2019,Qtr 2,April,12,CA-2019-163594,Online,OFF-PA-10000809,Xerox 206,9.3312,3,West,0,7361,19.44,Consumer,2019,Qtr 2,April,14,2,First Class,California,Paper
Office Supplies,Los Angeles,United States,JH-15910,Jonathan Howell,2019,Qtr 4,October,28,CA-2019-130162,Online,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",26.0568,6,West,0,218,93.06,Consumer,2019,Qtr 4,November,1,4,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,JK-15325,Jason Klamczynski,2020,Qtr 1,March,18,CA-2020-122007,COD,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,26.3494,7,West,1,9122,136.86,Corporate,2020,Qtr 1,March,20,2,Second Class,California,Appliances
Office Supplies,Los Angeles,United States,JL-15235,Janet Lee,2020,Qtr 3,September,2,US-2020-163657,Cards,OFF-BI-10000138,Acco Translucent Poly Ring Binders,6.552,5,West,0,7440,111.72,Consumer,2020,Qtr 3,September,6,4,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,JL-15835,John Lee,2020,Qtr 1,February,2,CA-2020-161333,Cards,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",38.9312,4,West,0,5146,2178.04,Consumer,2020,Qtr 1,February,7,5,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,JL-15835,John Lee,2020,Qtr 1,February,2,CA-2020-161333,COD,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,16.38,4,West,0,5147,291.8,Consumer,2020,Qtr 1,February,7,5,Standard Class,California,Appliances
Office Supplies,Los Angeles,United States,JM-15580,Jill Matthias,2019,Qtr 3,August,14,CA-2019-136021,Online,OFF-PA-10000551,Array Memo Cubes,7.6146,3,West,0,5380,15.54,Consumer,2019,Qtr 3,August,18,4,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,JM-15865,John Murray,2020,Qtr 3,September,12,US-2020-109582,COD,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",79.8912,3,West,0,5225,180.44,Consumer,2020,Qtr 3,September,17,5,Second Class,California,Paper
Office Supplies,Los Angeles,United States,JO-15280,Jas O'Carroll,2019,Qtr 2,April,19,US-2019-115819,COD,OFF-BI-10000591,Avery Binder Labels,3.2676,3,West,0,1610,9.336,Consumer,2019,Qtr 2,April,24,5,Second Class,California,Binders
Office Supplies,Los Angeles,United States,JO-15280,Jas O'Carroll,2019,Qtr 2,April,19,US-2019-115819,COD,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",10.224,4,West,0,1609,22.72,Consumer,2019,Qtr 2,April,24,5,Second Class,California,Paper
Office Supplies,Los Angeles,United States,JO-15280,Jas O'Carroll,2019,Qtr 2,April,19,US-2019-115819,Online,OFF-AR-10000823,Newell 307,1.5288,3,West,0,1606,5.46,Consumer,2019,Qtr 2,April,24,5,Second Class,California,Art
Office Supplies,Los Angeles,United States,JO-15280,Jas O'Carroll,2019,Qtr 2,April,19,US-2019-115819,Online,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,21.228,5,West,0,1607,73.2,Consumer,2019,Qtr 2,April,24,5,Second Class,California,Art
Office Supplies,Los Angeles,United States,JO-15280,Jas O'Carroll,2019,Qtr 2,April,19,US-2019-115819,Online,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",1.971,1,West,0,1608,5.84,Consumer,2019,Qtr 2,April,24,5,Second Class,California,Binders
Office Supplies,Los Angeles,United States,JP-16135,Julie Prescott,2019,Qtr 4,December,30,US-2019-111528,Online,OFF-BI-10002194,Cardinal Hold-It CD Pocket,2.1546,1,West,0,5761,6.384,Home Office,2019,Qtr 4,December,30,0,Same Day,California,Binders
Office Supplies,Los Angeles,United States,JP-16135,Julie Prescott,2019,Qtr 4,December,30,US-2019-111528,Online,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,125.1432,4,West,0,5760,481.32,Home Office,2019,Qtr 4,December,30,0,Same Day,California,Storage
Office Supplies,Los Angeles,United States,JS-15685,Jim Sink,2019,Qtr 3,September,17,CA-2019-109806,Online,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,6.633,3,West,0,90,20.1,Corporate,2019,Qtr 3,September,22,5,Standard Class,California,Art
Office Supplies,Los Angeles,United States,JS-15685,Jim Sink,2019,Qtr 3,September,17,CA-2019-109806,Online,OFF-PA-10000304,Xerox 1995,3.1104,1,West,0,92,6.48,Corporate,2019,Qtr 3,September,22,5,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,KB-16240,Karen Bern,2020,Qtr 3,July,11,CA-2020-162015,Online,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,43.706,5,West,0,8588,202.1,Corporate,2020,Qtr 3,July,18,7,Standard Class,California,Appliances
Office Supplies,Los Angeles,United States,KB-16315,Karl Braun,2020,Qtr 1,March,9,CA-2020-147354,Online,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,9.6375,5,West,0,8541,112.84,Consumer,2020,Qtr 1,March,13,4,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,KD-16495,Keith Dawkins,2020,Qtr 3,September,9,CA-2020-100825,COD,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,23.9688,3,West,0,5895,133.87,Corporate,2020,Qtr 3,September,14,5,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,KD-16615,Ken Dana,2020,Qtr 1,March,2,CA-2020-155712,Online,OFF-BI-10004224,Catalog Binders with Expanding Posts,33.64,2,West,1,9252,128.648,Corporate,2020,Qtr 1,March,8,6,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,KD-16615,Ken Dana,2020,Qtr 1,March,16,CA-2020-129294,Cards,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,6.888,5,West,0,9740,85.68,Corporate,2020,Qtr 1,March,21,5,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,KD-16615,Ken Dana,2020,Qtr 1,March,16,CA-2020-129294,Cards,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",22.9008,6,West,0,9739,136.464,Corporate,2020,Qtr 1,March,21,5,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,KD-16615,Ken Dana,2020,Qtr 1,March,16,CA-2020-129294,Cards,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",80.6312,2,West,0,9738,340.12,Corporate,2020,Qtr 1,March,21,5,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,KD-16615,Ken Dana,2020,Qtr 1,March,16,CA-2020-129294,COD,OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,54.8613,3,West,0,9741,186.67,Corporate,2020,Qtr 1,March,21,5,Standard Class,California,Appliances
Office Supplies,Los Angeles,United States,KF-16285,Karen Ferguson,2019,Qtr 1,March,10,CA-2019-159016,COD,OFF-PA-10004405,Rediform Voice Mail Log Books,7.152,5,West,0,6014,14.9,Home Office,2019,Qtr 1,March,11,1,First Class,California,Paper
Office Supplies,Los Angeles,United States,KM-16660,Khloe Miller,2019,Qtr 3,July,28,CA-2019-140046,COD,OFF-LA-10000305,Avery 495,8.694,3,West,0,6927,18.9,Consumer,2019,Qtr 3,August,3,6,Standard Class,California,Labels
Office Supplies,Los Angeles,United States,KN-16390,Katherine Nockton,2020,Qtr 3,July,11,CA-2020-164959,Online,OFF-LA-10004272,Avery 482,4.0749,3,West,0,1473,117.67,Corporate,2020,Qtr 3,July,15,4,Standard Class,California,Labels
Office Supplies,Los Angeles,United States,KT-16480,Kean Thornton,2020,Qtr 3,August,20,CA-2020-105326,Online,OFF-PA-10001639,Xerox 203,12.4416,4,West,0,7743,140.92,Consumer,2020,Qtr 3,August,27,7,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,LA-16780,Laura Armstrong,2019,Qtr 3,September,24,CA-2019-155187,Online,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",20.85,5,West,0,2332,41.7,Corporate,2019,Qtr 3,September,26,2,Second Class,California,Paper
Office Supplies,Los Angeles,United States,LA-16780,Laura Armstrong,2019,Qtr 3,September,24,CA-2019-155187,Online,OFF-ST-10000642,"Tennsco Lockers, Gray",2.9372,2,West,0,2331,41.96,Corporate,2019,Qtr 3,September,26,2,Second Class,California,Storage
Office Supplies,Los Angeles,United States,LB-16735,Larry Blacks,2019,Qtr 3,July,25,CA-2019-111115,COD,OFF-FA-10000624,OIC Binder Clips,10.74,6,West,0,2156,21.48,Consumer,2019,Qtr 3,July,27,2,Second Class,California,Fasteners
Office Supplies,Los Angeles,United States,LC-17050,Liz Carlisle,2020,Qtr 3,September,9,CA-2020-137498,COD,OFF-AR-10003829,Newell 35,1.9024,2,West,0,5579,132.56,Consumer,2020,Qtr 3,September,14,5,Second Class,California,Art
Office Supplies,Los Angeles,United States,LC-17050,Liz Carlisle,2020,Qtr 3,September,9,CA-2020-137498,COD,OFF-PA-10000143,Astroparche Fine Business Paper,22.8096,9,West,0,5581,145.52,Consumer,2020,Qtr 3,September,14,5,Second Class,California,Paper
Office Supplies,Los Angeles,United States,LC-17140,Logan Currie,2019,Qtr 2,April,8,CA-2019-130477,COD,OFF-PA-10000019,Xerox 1931,6.2208,2,West,0,906,12.96,Consumer,2019,Qtr 2,April,12,4,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,LC-17140,Logan Currie,2019,Qtr 2,April,8,CA-2019-130477,COD,OFF-PA-10002947,Xerox 1923,9.6192,3,West,0,904,20.04,Consumer,2019,Qtr 2,April,12,4,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,LC-17140,Logan Currie,2019,Qtr 2,April,8,CA-2019-130477,COD,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,2.5984,2,West,0,905,64.96,Consumer,2019,Qtr 2,April,12,4,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,LH-17155,Logan Haushalter,2019,Qtr 4,October,29,US-2019-131912,Online,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",3.8168,1,West,0,6241,11.744,Consumer,2019,Qtr 4,November,1,3,Second Class,California,Binders
Office Supplies,Los Angeles,United States,LL-16840,Lauren Leatherbury,2020,Qtr 2,April,25,CA-2020-120222,COD,OFF-BI-10000666,Surelock Post Binders,27.504,3,West,0,6889,164.344,Consumer,2020,Qtr 2,May,2,7,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,LL-16840,Lauren Leatherbury,2020,Qtr 2,April,25,CA-2020-120222,COD,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",8.763,3,West,0,6888,136.05,Consumer,2020,Qtr 2,May,2,7,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,LR-16915,Lena Radford,2019,Qtr 1,January,3,CA-2019-125206,Online,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,28.615,2,West,0,3074,114.46,Consumer,2019,Qtr 1,January,5,2,First Class,California,Storage
Office Supplies,Los Angeles,United States,LR-16915,Lena Radford,2019,Qtr 3,September,2,CA-2019-126732,Cards,OFF-AR-10004752,Blackstonian Pencils,5.2332,7,West,0,9236,18.69,Consumer,2019,Qtr 3,September,6,4,Standard Class,California,Art
Office Supplies,Los Angeles,United States,LR-16915,Lena Radford,2019,Qtr 3,September,2,CA-2019-126732,COD,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,2.5592,1,West,0,9238,7.312,Consumer,2019,Qtr 3,September,6,4,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,LR-16915,Lena Radford,2019,Qtr 3,September,2,CA-2019-126732,Online,OFF-ST-10000321,Akro Stacking Bins,0.9468,3,West,0,9234,23.67,Consumer,2019,Qtr 3,September,6,4,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,LS-17245,Lynn Smith,2019,Qtr 2,May,27,CA-2019-136994,Online,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.1548,2,West,0,7869,13.38,Consumer,2019,Qtr 2,June,2,6,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,MB-18085,Mick Brown,2020,Qtr 2,April,25,CA-2020-151071,COD,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",4.5188,2,West,0,5075,104.904,Consumer,2020,Qtr 2,April,29,4,Second Class,California,Binders
Office Supplies,Los Angeles,United States,MC-17605,Matt Connell,2019,Qtr 4,November,20,CA-2019-145492,Online,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",11.31,12,West,0,5398,39,Corporate,2019,Qtr 4,November,27,7,Standard Class,California,Appliances
Office Supplies,Los Angeles,United States,MC-17635,Matthew Clasen,2019,Qtr 1,February,21,CA-2019-139010,COD,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,10.9368,7,West,0,2992,31.248,Corporate,2019,Qtr 1,February,26,5,Second Class,California,Binders
Office Supplies,Los Angeles,United States,MC-17635,Matthew Clasen,2019,Qtr 1,February,21,CA-2019-139010,COD,OFF-ST-10001809,Fellowes Officeware Wire Shelving,8.983,5,West,0,2991,449.15,Corporate,2019,Qtr 1,February,26,5,Second Class,California,Storage
Office Supplies,Los Angeles,United States,MC-17635,Matthew Clasen,2019,Qtr 1,February,21,CA-2019-139010,Online,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",6.496,4,West,0,2990,18.56,Corporate,2019,Qtr 1,February,26,5,Second Class,California,Binders
Office Supplies,Los Angeles,United States,MC-18100,Mick Crebagga,2020,Qtr 4,November,19,CA-2020-126242,Online,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",76.2525,9,West,0,2944,332.01,Consumer,2020,Qtr 4,November,24,5,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,MC-18130,Mike Caudle,2019,Qtr 4,December,26,CA-2019-129868,COD,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,15.1116,3,West,0,4596,53.97,Corporate,2019,Qtr 4,December,31,5,Standard Class,California,Art
Office Supplies,Los Angeles,United States,MC-18130,Mike Caudle,2019,Qtr 4,December,26,CA-2019-129868,Online,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",2.054,2,West,0,4594,7.9,Corporate,2019,Qtr 4,December,31,5,Standard Class,California,Appliances
Office Supplies,Los Angeles,United States,MC-18130,Mike Caudle,2019,Qtr 4,December,26,CA-2019-129868,Online,OFF-SU-10000952,Fiskars Home & Office Scissors,4.9728,2,West,0,4591,17.76,Corporate,2019,Qtr 4,December,31,5,Standard Class,California,Supplies
